CustomerID,Gender,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C14245,F,68,USA,Standard,Quarterly,1,21.38,125.34,1,1,0,24,0.5,Evening,26,26,81.5,43.36,1,14,7,1,3735.25,0
C14246,F,45,Germany,Premium,Monthly,0,17.23,73.99,0,0,0,21,4.9,Afternoon,28,9,169.1,11.94,2,33,0,3,1459.38,1
C14247,F,34,UK,Premium,Monthly,1,1,151.13,0,0,0,22,0.7,Afternoon,16,21,136.4,22.06,3,18,4,1,1321.45,1
C14248,M,35,UK,Basic,Quarterly,1,57.2,113.14,0,0,0,18,7.8,Afternoon,23,40,39.6,82.75,0,-3,3,2,5447.91,0
C14249,F,28,Canada,Basic,Annual,1,38.8,112.86,0,1,0,16,6.2,Evening,24,20,125.3,185.4,1,26,5,2,4614.73,0
C14250,F,63,Germany,Basic,Monthly,1,54.51,134.96,0,0,1,11,9.9,Evening,12,8,28.3,4.32,0,-6,0,1,8015.34,0
C14251,F,61,India,Standard,Quarterly,1,38.88,169.63,1,0,0,13,5.9,Afternoon,17,22,39.3,69.32,0,-26,2,2,7850.36,1
C14252,M,42,USA,Basic,Monthly,1,44.16,60.68,0,0,0,24,1.9,Morning,23,33,53.8,111.2,1,-22,4,2,3663.14,0
C14253,F,47,India,Basic,Monthly,1,58.44,198.72,0,0,0,13,3.2,Morning,5,31,174.9,47.48,1,7,4,1,12798.45,1
C14254,F,69,Germany,Standard,Monthly,1,5.89,79.77,1,0,0,17,2.5,Evening,17,39,193,152.22,3,-10,1,0,1418.32,0
C14255,M,42,UK,Basic,Monthly,1,17.08,117.43,2,0,0,35,5.1,Afternoon,25,11,167.4,178.87,3,22,2,0,2543.49,0
C14256,M,24,Canada,Standard,Quarterly,1,11.1,169.93,0,0,0,22,2.5,Afternoon,16,37,182.9,57.12,2,-23,3,0,3073.8,0
C14257,F,66,Canada,Basic,Monthly,1,7.22,99.56,0,0,1,22,8,Morning,30,19,67.4,10.57,4,-13,5,1,1721.55,0
C14258,F,54,UK,Standard,Monthly,1,12.04,41.48,0,1,0,17,9.4,Night,30,17,106.1,122.18,2,6,3,0,643.02,0
C14259,M,63,Canada,Standard,Monthly,1,39.53,199.95,1,0,0,20,6.5,Morning,19,27,63.6,55.23,0,0,5,4,10169.8,1
C14260,F,44,India,Basic,Annual,1,43.93,166.97,1,0,0,19,9,Evening,29,29,53,75.55,1,25,1,1,5942.44,0
C14261,M,43,UK,Standard,Monthly,1,22.97,35.54,2,0,0,25,7.3,Afternoon,28,8,0.1,15.48,2,-17,2,1,986,0
C14262,F,30,USA,Standard,Annual,1,39.42,130.9,0,0,0,24,7.3,Morning,15,28,180.2,29.13,0,-23,1,1,3600.67,0
C14263,F,41,USA,Premium,Monthly,1,38.32,66.58,0,0,0,18,8.4,Evening,27,42,190.5,134.52,3,-17,1,2,3447.19,0
C14264,F,29,Germany,Standard,Monthly,0,1.12,120.01,0,0,0,24,4,Morning,24,19,52.5,7.17,2,34,2,1,266.29,1
C14265,F,31,UK,Premium,Annual,1,54.84,35.44,0,0,1,11,8.6,Evening,22,0,6.8,41.79,2,23,0,0,951.59,0
C14266,F,26,India,Standard,Quarterly,1,18.71,153.2,0,1,0,20,4.7,Afternoon,25,24,43.3,80.52,1,91,2,2,2787.48,0
C14267,M,48,UK,Standard,Monthly,1,16.74,152.32,0,0,1,18,8,Morning,20,0,97.5,46.58,1,12,4,1,2471.9,0
C14268,M,21,UK,Standard,Monthly,1,42.3,51.31,0,0,0,16,5.6,Afternoon,17,0,133.3,46.08,3,45,3,1,2371.21,0
C14269,F,36,India,Basic,Monthly,1,20.05,83.52,0,0,0,17,6.1,Afternoon,10,30,59,198.48,1,60,1,1,1397.66,0
C14270,F,18,Canada,Basic,Monthly,0,30.56,107.61,0,0,0,25,3.6,Afternoon,19,36,35.9,103.06,1,25,2,3,5214.83,0
C14271,F,46,India,Basic,Monthly,0,51.58,139.06,0,0,1,20,8,Night,11,43,42.8,128.56,0,34,5,1,9162.74,0
C14272,M,62,UK,Standard,Monthly,0,42.38,77.07,1,1,1,11,4.1,Night,11,16,109.6,102.03,2,20,1,1,4228.85,0
C14273,M,23,UK,Standard,Monthly,1,1,18.56,0,1,0,19,9.7,Morning,30,32,184.2,60.47,3,-11,2,1,45.82,1
C14274,M,18,UK,Standard,Quarterly,1,55.14,62.03,0,0,1,14,8.3,Night,13,5,186.7,130.74,0,-12,3,0,4117.76,0
C14275,M,42,UK,Basic,Monthly,0,19.89,111.75,0,0,0,17,0.7,Night,20,27,175,115.27,1,3,1,1,2693.73,0
C14276,M,44,Germany,Basic,Monthly,1,42.49,86.53,2,0,0,18,0.6,Evening,16,28,46.6,41.7,1,30,2,1,4002.21,0
C14277,M,39,Canada,Basic,Monthly,0,32.25,196.98,1,0,0,19,4.2,Night,30,38,124.7,117.11,2,-4,5,0,4693.88,0
C14278,M,34,UK,Standard,Monthly,1,16.87,81.11,0,1,0,21,7.7,Evening,12,5,192.8,54.91,1,55,3,1,1274.08,0
C14279,M,46,Germany,Standard,Quarterly,1,31.99,167.5,3,0,0,24,5,Night,9,18,196.9,39.09,2,50,5,1,3098.98,1
C14280,F,20,UK,Standard,Monthly,1,21.53,13.62,0,0,0,24,10,Night,14,41,18.7,64.87,3,19,2,1,355.39,0
C14281,M,34,Canada,Basic,Monthly,1,34.12,95.37,0,0,0,16,2.9,Evening,23,15,6.8,86.02,1,29,1,0,5007.45,0
C14282,M,19,Canada,Standard,Annual,0,17.92,92.1,1,0,0,24,4.9,Morning,14,0,55.8,47.05,1,29,1,0,1258.51,0
C14283,M,49,India,Standard,Quarterly,1,25.77,183.45,1,1,0,21,8.5,Afternoon,19,37,16.7,64.62,1,-30,2,5,4438.77,0
C14284,M,39,Germany,Premium,Annual,0,44.3,62.2,1,0,0,21,3,Evening,18,25,132.9,122.53,3,54,4,0,2328.35,0
C14285,F,56,Canada,Premium,Quarterly,1,45.5,96.47,0,0,0,22,6.6,Morning,30,28,9.5,187.12,1,-9,1,2,4724.93,0
C14286,M,50,USA,Premium,Monthly,1,54.82,134.14,2,1,1,21,0,Night,9,9,118.8,59.23,1,21,3,1,7522.81,1
C14287,F,39,UK,Standard,Annual,1,26.69,149.25,0,0,0,19,5.2,Morning,19,36,41.4,186.02,3,29,1,0,4204.83,0
C14288,F,64,Canada,Basic,Quarterly,1,4.85,195.26,1,0,0,34,9.2,Afternoon,18,19,54.5,19.27,2,-23,2,1,2641.77,1
C14289,F,21,Germany,Standard,Monthly,0,11.61,196.56,1,0,1,11,3.6,Evening,30,27,175.4,110.3,2,-11,1,2,3193.08,0
C14290,M,55,Germany,Basic,Monthly,1,1.04,115.79,1,1,0,28,5.2,Morning,22,0,189.5,60.77,2,25,5,1,274.02,1
C14291,M,30,Germany,Premium,Monthly,0,67.36,139.4,1,0,0,13,1.9,Morning,28,22,124.3,21.61,1,22,3,0,9728.93,0
C14292,M,40,India,Basic,Quarterly,1,43.4,28.49,1,0,1,12,2.5,Night,19,21,113,4.6,0,-40,3,3,757.04,1
C14293,F,30,UK,Standard,Quarterly,1,42.27,173,0,0,0,16,1.8,Morning,22,28,14.1,78.47,1,12,5,0,9848.96,0
C14294,F,37,USA,Basic,Monthly,1,43.49,75.08,2,0,1,16,8.4,Night,21,17,88.5,65.3,0,-22,3,1,2684.94,0
C14295,F,50,Germany,Standard,Quarterly,0,32.17,115.92,0,0,0,26,8.4,Morning,15,30,182.9,110.47,1,-4,1,1,4248.05,0
C14296,F,51,UK,Standard,Monthly,1,27.93,180.81,1,1,0,25,7.6,Night,17,9,115.2,60.56,4,9,4,1,5173.12,0
C14297,M,55,Germany,Basic,Annual,1,36.64,35,0,0,1,18,6.1,Night,13,36,129.1,201.48,0,45,5,3,1475.53,0
C14298,M,46,Germany,Basic,Quarterly,1,53.42,173,0,0,0,18,1.3,Morning,24,16,15.6,43.54,1,57,2,1,7973.36,0
C14299,M,49,USA,Premium,Annual,1,28.7,40,2,0,1,19,0.9,Morning,15,12,114.2,166.92,2,-23,3,1,627.55,0
C14300,F,28,UK,Basic,Monthly,1,48.95,69.07,0,1,0,16,4.3,Morning,26,30,177.1,181.18,4,-10,3,2,4706.97,0
C14301,F,35,Germany,Standard,Quarterly,1,18.97,136.36,1,0,0,21,8.3,Morning,18,6,23.2,200.08,3,-2,0,0,2544.13,0
C14302,M,62,India,Premium,Quarterly,1,35.52,149.75,0,0,1,20,7.7,Morning,12,17,155.5,176.52,4,30,1,0,3843.64,0
C14303,M,38,Germany,Standard,Monthly,1,22.09,152.38,0,0,0,20,4.9,Evening,26,29,173.7,152.32,3,-66,2,2,5040.57,0
C14304,F,29,UK,Standard,Monthly,1,7.58,183.6,0,0,1,22,2.5,Night,20,17,52.4,16.91,1,-57,4,1,1463.87,1
C14305,M,69,Canada,Premium,Monthly,1,45.72,65.25,0,1,0,18,10,Night,17,0,62.2,199.88,1,-3,2,1,1608.63,0
C14306,M,56,Germany,Basic,Monthly,1,55.8,156.09,0,2,1,8,6.1,Afternoon,19,0,143.1,45.06,1,2,2,2,6995.04,0
C14307,F,37,India,Premium,Monthly,1,28.45,198.59,0,0,0,17,5.1,Morning,19,29,94.5,207.97,3,30,2,1,8101.3,0
C14308,F,24,India,Basic,Monthly,1,40.74,24,0,1,1,25,8.1,Morning,27,36,114.2,207.76,2,5,0,2,1222.2,0
C14309,F,44,Germany,Basic,Quarterly,0,16.99,48.01,1,0,1,23,6.3,Morning,11,22,63,73.14,3,-1,3,0,994.41,0
C14310,M,24,UK,Premium,Annual,1,37,183.73,0,1,0,11,3.4,Morning,21,24,160.4,44.53,0,-15,3,3,9500.85,1
C14311,F,19,Germany,Basic,Monthly,0,50.61,59.18,1,1,1,17,2.3,Morning,28,46,127,17.98,2,49,3,1,3612.12,0
C14312,M,60,India,Basic,Monthly,1,45.81,189.78,1,0,0,18,7.1,Evening,23,27,56.7,31.42,1,-11,4,4,7582.19,0
C14313,M,50,Germany,Standard,Monthly,1,35.21,109.58,0,0,1,23,5.4,Evening,20,0,36.2,59.79,1,12,2,1,1983.53,0
C14314,F,38,India,Basic,Monthly,1,34.63,112.66,1,2,1,10,4.3,Morning,22,34,26.7,196.77,4,38,2,0,4478.54,0
C14315,M,46,Canada,Basic,Monthly,1,1,29.93,0,0,0,19,4.9,Night,22,6,87.9,51.87,1,27,1,1,252.53,1
C14316,F,49,Germany,Basic,Quarterly,1,41.88,45.44,1,0,0,15,1,Morning,24,12,46.4,16.12,1,-5,3,1,1381.41,0
C14317,F,62,USA,Basic,Annual,1,59.83,176.04,1,1,0,15,0.7,Evening,4,0,52,52.83,2,-40,7,2,8766.99,1
C14318,M,29,Germany,Basic,Monthly,1,53.53,147.21,0,3,1,10,6.9,Evening,7,40,161.5,28.22,2,-18,1,2,9010.56,1
C14319,M,30,India,Standard,Monthly,0,5.7,34.32,0,0,1,22,2,Evening,22,31,57.4,14.04,3,-6,1,0,344.28,1
C14320,F,56,UK,Basic,Monthly,1,40.61,36.62,0,0,1,12,7.2,Evening,10,5,19.7,2.53,2,2,3,0,1301.91,0
C14321,F,61,India,Basic,Monthly,0,49.21,183.74,0,0,0,18,8.3,Night,30,0,94.5,160.43,1,28,2,0,9403.56,0
C14322,F,66,Canada,Standard,Monthly,0,54.01,158.93,1,0,1,13,2.8,Morning,19,23,8.5,59.29,1,35,2,0,6083.95,0
C14323,F,57,UK,Standard,Monthly,1,51.86,32.68,1,0,0,17,1.2,Night,15,0,175.1,35.97,2,53,2,1,2143.73,0
C14324,F,20,USA,Standard,Monthly,1,18.37,118.02,1,0,0,25,9.1,Evening,26,4,196,21.19,2,-8,3,0,1712.1,0
C14325,F,56,USA,Basic,Monthly,1,12.46,196.81,0,0,0,24,8.4,Afternoon,30,29,48.6,27.6,1,35,3,0,974.84,1
C14326,M,68,Canada,Basic,Annual,1,47.17,110.35,0,0,0,20,2.9,Night,19,27,199.6,166.7,2,68,3,2,5230.11,0
C14327,M,69,Canada,Basic,Quarterly,1,17.27,27.87,1,1,1,21,3.4,Afternoon,6,28,158.4,30.68,2,23,3,3,215.59,1
C14328,M,25,Canada,Standard,Monthly,0,8.97,100.9,0,0,0,26,5,Night,0,31,160.5,12.59,4,100,3,2,1836.08,1
C14329,M,63,Canada,Premium,Monthly,1,58.21,65.88,1,2,1,9,4.2,Night,22,30,88.9,23.62,0,-19,3,0,3472.34,0
C14330,F,63,Germany,Standard,Quarterly,1,35.94,108.2,1,1,0,24,3.7,Evening,7,34,122.5,54.28,0,15,4,1,3737.97,1
C14331,M,19,India,Basic,Annual,0,58.41,151.2,0,0,0,13,9.6,Night,22,5,48.5,55.57,2,81,1,0,5160.42,0
C14332,M,23,Germany,Premium,Monthly,1,22.2,104.48,0,0,1,26,7.7,Evening,7,9,93.8,13.78,1,53,5,1,3489.44,1
C14333,F,65,UK,Standard,Annual,1,22.18,35.33,0,0,0,25,6.6,Night,27,34,36.4,127.73,1,-43,5,0,817.48,0
C14334,M,58,USA,Standard,Monthly,1,46.55,154.83,1,2,0,17,5.6,Morning,24,16,128.5,200.68,2,37,3,1,7383.16,0
C14335,F,32,USA,Premium,Monthly,1,1,56.66,2,2,0,26,2.8,Night,17,17,28.5,34.11,0,16,4,1,53.78,1
C14336,F,68,UK,Premium,Annual,0,44.79,12.64,0,0,0,22,0.9,Morning,28,40,5.2,124.19,2,36,5,0,452.62,0
C14337,F,64,USA,Basic,Monthly,1,48.53,38.03,0,0,0,19,3.4,Afternoon,11,23,182.8,13.33,0,17,2,1,2855.57,0
C14338,F,29,Canada,Standard,Monthly,1,44.83,133.52,1,1,1,23,5.6,Morning,19,38,0.2,89.75,2,0,1,1,4900.34,0
C14339,F,58,Canada,Basic,Quarterly,1,25.54,189.17,0,1,0,25,9.5,Afternoon,17,39,4.3,147.73,2,-3,2,3,2378.18,0
C14340,M,65,Canada,Basic,Monthly,0,40.56,154.4,1,2,1,22,5.6,Morning,13,39,129.2,40,4,67,4,2,6220.65,0
C14341,M,49,UK,Basic,Monthly,1,26.61,71.36,0,0,0,20,2.2,Afternoon,2,41,115.9,27.2,2,58,2,2,2400.59,1
C14342,M,23,India,Basic,Annual,1,49.43,88.93,0,0,1,14,1.9,Evening,17,21,19.5,125.01,3,20,1,1,3785.15,0
C14343,F,69,UK,Standard,Monthly,1,1,119.28,0,0,0,12,7.9,Night,9,12,13.3,48.44,0,36,2,2,387.39,1
C14344,M,44,India,Basic,Monthly,1,31.91,22.9,0,0,0,17,0.6,Morning,27,45,34,145.52,1,12,0,1,777.11,0
C14345,M,64,USA,Basic,Quarterly,1,32.66,186.85,0,2,0,19,7,Evening,11,3,131.8,25.23,1,31,3,1,8770.07,0
C14346,M,30,USA,Basic,Annual,1,3.62,77.8,2,0,1,28,7.1,Morning,17,14,161.7,60.35,1,61,2,2,176.44,1
C14347,M,40,USA,Basic,Monthly,1,42.55,90.9,2,0,0,25,2.1,Night,18,14,189.5,30.26,0,48,2,1,5500.89,0
C14348,F,27,India,Standard,Monthly,1,25.71,21.27,0,0,0,23,0.5,Afternoon,18,14,175.6,159.2,0,26,2,0,532.92,0
C14349,M,31,USA,Premium,Monthly,1,1,39.1,0,1,0,25,5.7,Evening,24,39,145.2,73.28,2,2,4,2,132.5,1
C14350,F,20,UK,Standard,Monthly,1,6.79,64.17,0,0,1,23,4.8,Night,20,8,21.1,63.36,3,-24,2,1,46.58,1
C14351,F,29,India,Standard,Monthly,0,5.73,57.19,0,0,0,18,8.4,Afternoon,13,29,183.7,12.78,0,-17,3,2,547.62,1
C14352,M,42,Canada,Standard,Annual,1,53.49,68.02,0,0,1,14,4.5,Night,13,39,157.2,105.92,2,13,2,0,4293.75,0
C14353,F,18,India,Standard,Monthly,1,37.42,69.94,1,0,0,21,6.5,Afternoon,13,14,90.1,7.86,1,9,1,1,1611.58,0
C14354,F,49,UK,Basic,Monthly,1,26.84,148.65,3,0,1,32,0.2,Night,25,30,59.3,155.24,3,14,2,0,2050.79,0
C14355,F,41,UK,Basic,Quarterly,1,56.22,21.89,0,0,1,15,1,Evening,29,2,166.7,13.87,0,40,1,1,1175.95,0
C14356,F,65,UK,Basic,Quarterly,0,15.49,89.07,1,1,0,15,6.7,Night,14,20,147,207.97,1,89,1,4,1503.46,0
C14357,F,59,USA,Basic,Quarterly,1,1,34.14,0,1,0,22,0.7,Morning,19,0,57.4,50.08,1,-14,3,1,570.78,0
C14358,F,26,Canada,Standard,Monthly,0,37.48,160.01,0,1,1,22,8.2,Evening,30,12,5,67.26,0,27,4,0,7291.14,0
C14359,F,67,Canada,Premium,Annual,1,15.95,198.47,0,0,0,20,2.4,Evening,29,2,193.3,63.43,1,16,1,0,1787.69,1
C14360,M,18,Germany,Basic,Annual,1,14.9,126.95,0,0,1,20,1.1,Night,10,40,129.8,92.98,1,19,4,1,2783.58,0
C14361,M,59,UK,Basic,Quarterly,1,55.16,129.86,0,1,1,18,5.8,Evening,16,0,17.3,58.98,0,5,3,0,8056.3,0
C14362,F,56,USA,Basic,Monthly,1,13.39,11.75,1,0,0,19,2.8,Night,14,31,106.6,116.14,0,-18,3,1,232.43,0
C14363,F,27,India,Premium,Monthly,1,44.17,103.16,0,0,0,10,8.2,Afternoon,19,36,163.4,158.83,1,31,2,2,3532.13,0
C14364,M,61,USA,Premium,Monthly,1,6.74,113.13,0,0,1,22,8.7,Night,21,14,142.5,8.02,0,31,4,3,589.32,1
C14365,M,60,UK,Standard,Monthly,1,53.2,192.4,0,1,0,18,4.2,Night,22,29,147,191.12,2,55,5,1,6900.17,0
C14366,M,58,USA,Standard,Annual,1,41.99,21.92,0,0,0,15,3.7,Morning,18,49,124.5,124.05,3,-10,3,0,903.3,0
C14367,M,47,UK,Basic,Quarterly,1,24.23,30.9,0,1,0,21,4.7,Night,19,6,72.9,23.1,2,38,2,1,1014.58,0
C14368,F,22,India,Basic,Quarterly,1,51.6,81.91,0,1,1,26,7.3,Night,21,14,89.3,131.23,3,34,2,2,3884.53,0
C14369,F,21,India,Basic,Monthly,1,48.2,90.44,0,0,0,12,0,Night,25,4,13.8,179.34,0,42,5,1,3450.64,0
C14370,M,69,Canada,Premium,Quarterly,0,1,118.27,1,0,0,26,7.5,Afternoon,26,7,95.3,62.97,5,10,4,1,672.3,1
C14371,M,62,Germany,Standard,Monthly,1,55.29,190.82,1,1,0,19,8.9,Morning,8,21,180.4,43.34,2,53,2,1,13053.38,1
C14372,M,25,USA,Basic,Monthly,1,52.9,125.84,0,0,1,18,0,Morning,20,27,17.7,44.74,2,55,0,2,5660.3,0
C14373,M,33,Germany,Basic,Monthly,1,59.51,169.58,1,1,1,21,3.7,Afternoon,18,34,24.7,52.61,2,40,3,2,11168.96,0
C14374,F,18,USA,Basic,Monthly,1,56.56,120.48,1,1,0,17,2.2,Evening,16,24,33.1,174.15,0,-66,3,0,4726.16,0
C14375,M,66,Canada,Basic,Monthly,1,22.42,100.49,0,0,0,18,6.3,Evening,12,12,0,171.47,1,36,1,0,2189.78,0
C14376,M,32,Canada,Standard,Quarterly,1,20.86,180.43,2,0,1,24,2.8,Evening,13,30,148.4,14.02,2,23,1,3,4906.42,1
C14377,M,41,India,Premium,Monthly,1,23.37,14.95,0,0,0,19,5.2,Evening,16,32,91.2,174.72,1,35,1,0,487.86,0
C14378,F,32,India,Premium,Monthly,0,26.67,131.28,0,0,1,17,9.5,Evening,15,0,118.6,44.7,1,7,1,0,3114.88,0
C14379,F,67,India,Basic,Monthly,1,54.27,164.08,1,0,1,17,9.2,Night,13,8,36.4,66.46,2,-8,1,1,9921.09,0
C14380,F,23,USA,Standard,Quarterly,1,16.07,57.02,1,0,0,26,9.9,Night,27,20,21.2,139.55,0,8,0,1,976.06,0
C14381,M,19,Germany,Basic,Quarterly,1,10.98,20.79,1,1,0,25,0.7,Afternoon,24,2,38.4,163.4,1,-44,1,2,306.16,0
C14382,M,22,Germany,Basic,Quarterly,1,51.72,30.11,1,1,1,24,7.9,Evening,16,28,161.9,132.61,1,-11,4,1,1615.48,0
C14383,M,68,India,Standard,Annual,1,32.96,159.97,0,1,0,19,3.1,Afternoon,19,14,186.6,33.59,2,16,1,4,3515.63,1
C14384,F,56,Canada,Standard,Monthly,1,1,44.28,4,1,0,35,8,Afternoon,23,18,91,33.84,1,-37,1,2,75.17,1
C14385,F,58,Germany,Basic,Monthly,1,28.73,49.86,1,0,0,28,1.8,Afternoon,19,13,79.6,83.33,2,2,2,1,1295.19,0
C14386,M,51,Canada,Premium,Monthly,1,59.63,97.69,0,0,1,16,2.7,Evening,26,15,124.5,139.71,1,24,1,3,4808.36,0
C14387,M,56,India,Standard,Monthly,1,37.41,62.11,0,0,0,22,6.2,Afternoon,14,10,180.1,113.43,1,-41,3,0,2542.04,0
C14388,F,49,USA,Standard,Monthly,1,37.15,189.2,0,0,1,19,4.6,Morning,14,18,119,151.28,0,39,7,1,6966.17,0
C14389,M,46,UK,Basic,Quarterly,1,1,77,1,1,0,22,5.9,Afternoon,14,45,52.3,7.32,1,2,1,1,448.83,1
C14390,M,46,Germany,Standard,Annual,1,21.58,29.28,1,0,1,23,7,Night,14,30,39.9,180.56,2,40,2,0,982.93,0
C14391,M,41,India,Basic,Quarterly,1,58.55,59.96,1,0,0,21,0.5,Morning,22,18,7.2,12.23,2,59,3,3,3309.61,1
C14392,F,63,India,Standard,Monthly,1,13.15,47.62,0,1,0,27,4.9,Evening,27,29,91.4,28.46,2,43,1,1,496.23,1
C14393,M,48,Germany,Standard,Annual,0,59.49,83.14,0,0,1,13,1.7,Evening,27,19,82.8,53.42,0,-41,3,1,4067.88,0
C14394,M,41,UK,Basic,Monthly,0,16.36,60.11,2,1,1,20,1.9,Afternoon,21,60,32.3,181.54,2,16,4,1,1335.73,0
C14395,M,32,USA,Standard,Monthly,1,9.7,191.07,1,1,1,28,2.3,Evening,29,19,12.8,161.41,1,-16,3,3,2290.36,0
C14396,M,29,Germany,Standard,Monthly,1,63.15,181.78,0,0,0,17,7.9,Night,20,27,180.3,91.47,1,26,7,2,9943.7,0
C14397,F,37,USA,Standard,Annual,1,60.22,143.34,0,0,1,22,5.9,Evening,22,40,66.8,33.15,4,-46,4,2,10032.61,0
C14398,F,21,India,Standard,Monthly,1,50.71,182.71,0,0,0,18,1.9,Night,14,6,170.8,39.53,0,12,1,1,8723.06,0
C14399,F,30,Germany,Basic,Annual,1,1,132.41,0,1,0,27,4.9,Morning,21,0,114.4,102.72,2,-15,5,1,287.06,1
C14400,M,58,USA,Premium,Quarterly,1,12.95,156.63,0,1,1,16,4,Morning,30,15,7.4,151.25,1,10,2,1,3363.43,0
C14401,F,61,Canada,Standard,Monthly,1,5.11,166.19,1,1,0,16,6.5,Night,13,15,105,25.17,1,8,2,1,862.13,1
C14402,M,27,Canada,Premium,Monthly,1,56.16,38.57,0,0,0,13,4,Evening,13,28,60.7,35.49,0,18,3,2,2025.94,0
C14403,F,58,Canada,Standard,Monthly,0,1,133.76,1,0,0,25,3.5,Afternoon,11,29,19,71.92,2,27,0,0,285.39,1
C14404,M,40,USA,Basic,Quarterly,0,24.8,111.13,1,0,0,20,3.8,Morning,17,36,50.8,65.95,2,18,0,1,3059.86,0
C14405,F,24,Canada,Basic,Monthly,1,5.32,174.19,1,0,1,22,4.2,Afternoon,10,20,153.4,66.2,0,2,3,3,631.66,1
C14406,F,29,India,Standard,Annual,1,42.34,127.47,0,1,0,23,0.3,Night,18,37,62.5,38.47,3,-52,0,3,5808.07,1
C14407,F,65,USA,Premium,Monthly,1,44.43,135.27,1,0,0,15,5.1,Afternoon,15,44,101.3,189.66,2,-100,1,1,6032.6,0
C14408,M,32,India,Basic,Monthly,1,4.49,118.95,1,0,0,20,1.2,Evening,20,0,22.5,207.97,2,-30,8,0,1497.43,0
C14409,M,24,UK,Standard,Quarterly,1,14.78,61.51,0,0,1,19,9.5,Night,25,9,151.8,87.11,0,-4,0,1,1193.05,0
C14410,M,25,USA,Basic,Quarterly,0,2.68,116.28,0,1,0,26,2.3,Afternoon,17,15,197.5,96.96,0,30,3,2,576.84,1
C14411,F,24,Canada,Premium,Monthly,1,19.37,196.41,0,0,0,28,7,Evening,22,47,84.2,186.32,0,10,5,2,4890.22,0
C14412,M,60,Canada,Standard,Annual,0,27.07,129.99,0,2,0,18,7.3,Evening,22,22,197.8,79.56,3,40,2,3,3085.33,1
C14413,M,21,UK,Standard,Annual,0,27.52,174.37,0,1,0,23,3.2,Morning,7,12,11.1,18.45,2,-2,3,0,4866.38,1
C14414,M,67,Germany,Basic,Monthly,1,32.58,108.04,0,1,1,24,0.9,Night,20,5,97.5,196.27,1,-1,1,2,3976.01,0
C14415,M,68,UK,Standard,Quarterly,1,59.35,91.99,1,0,0,20,6.6,Evening,26,26,146.5,132.31,3,38,2,2,5562.86,0
C14416,M,24,Canada,Premium,Monthly,1,43.81,63.13,1,1,0,20,9.5,Night,17,49,13.9,146.19,1,5,5,1,2199.12,0
C14417,M,62,Canada,Basic,Monthly,1,8.87,195.91,0,0,1,25,7.9,Morning,23,24,9.3,59.88,0,-12,0,1,2242.25,0
C14418,F,58,Germany,Premium,Monthly,0,45.07,191.03,0,1,1,27,5.9,Morning,28,16,91.5,159.63,2,-15,4,1,8638.3,0
C14419,F,47,UK,Basic,Monthly,1,17.54,175.01,1,0,1,20,3.9,Night,14,30,103.5,87.88,1,-20,1,1,3765.38,0
C14420,M,35,India,Basic,Annual,1,64.22,171.99,0,0,1,16,4.1,Night,22,20,144.9,207.97,1,13,3,3,10532.69,0
C14421,F,47,UK,Standard,Quarterly,1,57.44,101.85,2,0,1,24,2.3,Night,23,26,95.7,35.8,1,-32,2,1,6206.82,0
C14422,F,24,India,Standard,Quarterly,1,52.93,131.64,0,1,0,18,3.8,Afternoon,30,41,159.5,3.89,1,4,1,0,4800.78,0
C14423,M,69,Canada,Basic,Quarterly,1,45.33,20.85,3,0,0,17,7.7,Evening,17,21,113.1,38.64,1,53,5,2,882.91,0
C14424,M,65,Canada,Standard,Annual,1,12.05,16.15,0,0,1,19,3.1,Morning,28,11,54,187.93,2,39,4,0,190.22,0
C14425,F,40,UK,Standard,Monthly,1,1,68.76,1,0,0,14,5.1,Morning,16,37,17.4,51.04,3,12,1,2,328.6,1
C14426,M,54,Canada,Standard,Annual,0,49.35,126.09,0,0,1,18,6.7,Afternoon,22,17,108.2,94.83,1,36,3,2,8062.7,0
C14427,F,24,Germany,Basic,Quarterly,1,51.38,149.17,2,0,1,15,4.5,Night,11,17,177.9,182.8,3,18,2,1,8296.46,0
C14428,F,55,USA,Standard,Quarterly,1,14.16,86.34,1,0,1,28,7.1,Afternoon,23,15,176.3,57.34,2,68,1,0,1427.88,0
C14429,F,46,India,Premium,Monthly,0,1,157.74,0,1,0,23,6,Morning,19,24,193.6,1.85,1,12,5,0,1169.52,1
C14430,M,51,Canada,Standard,Monthly,1,56.7,170.02,2,1,0,28,3.6,Morning,11,42,70.7,89.71,1,18,3,2,9782.43,0
C14431,F,56,India,Basic,Monthly,1,24.41,74.1,1,1,0,19,3.8,Afternoon,22,43,28.3,36.73,0,0,3,1,850.26,0
C14432,M,58,UK,Standard,Monthly,0,26.97,194.67,0,1,1,15,1.4,Morning,16,29,88.8,163.62,2,5,1,2,7319.84,0
C14433,M,62,Germany,Premium,Annual,1,1,62.93,0,1,1,24,6.8,Afternoon,16,28,155.8,7.88,1,38,3,1,65.15,1
